,2. Datum nesreče,3. Ura nesreče,4. Nadzornik prisoten,5. Zdravnik prisoten,6. Reševalec prisoten,7. Udeleženec A – LETNICA ROJSTVA,8. Udeleženec A – država,9. Udeleženec A – zvrst smučanja,10. Udeleženec A – ravnanje pred nesrečo,11. Udeleženec B – LETO rojstva,12. Udeleženec B – država,13. Udeleženec B – zvrst smučanja,14. Skica nesreče,15. Fotografija kraja nesreče,16. Posnetek kraja nesreče,17. Vreme,18. Vidljivost,19. Temperatura,20. Vrsta snega,21. Veter,22. Telesna poškodba
737,21.2.2016,04:30,,,,1996,Slovenija,Alpsko,1,,,,,,,1,1,3,7,,Lažja
738,22.2.2016,10:00,TRUE,,TRUE,1955,Slovenija,Alpsko,1,,,,TRUE,,,2,1,2,7,1,Lažja
739,22.2.2016,14:30,TRUE,,TRUE,2010,Slovenija,Alpsko,1,,,,TRUE,,,1,1,3,2,1,Lažja
740,22.2.2016,12:30,TRUE,,TRUE,1970,Slovenija,Alpsko,1,,,,,,,1,1,3,2,1,Lažja
741,24.2.2016,13:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,,,,1,1,4,2,1,Lažja
742,25.2.2016,10:00,TRUE,,TRUE,1986,Slovenija,Alpsko,1,,,,TRUE,,,5,2,,,1,Lažja
743,25.2.2016,10:30,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,TRUE,,,5,2,,4,,Lažja
744,25.2.2016,11:00,TRUE,,TRUE,2010,Slovenija,Alpsko,1,,,,TRUE,,,5,2,,6,1,Lažja
745,1.1.2016,11:00,TRUE,TRUE,TRUE,2008,Hrvaška,Alpsko,1,,,,TRUE,,,1,2,1,7,1,Lažja
746,1.1.2016,11:30,TRUE,TRUE,TRUE,2010,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
747,2.1.2016,09:30,TRUE,,TRUE,2000,Hrvaška,Deskanje,2,,,,TRUE,TRUE,,2,1,-4,7,1,Lažja
748,2.1.2016,10:00,TRUE,,TRUE,1960,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,1,-4,7,1,Lažja
749,2.1.2016,11:00,TRUE,TRUE,TRUE,1970,Slovenija,Alpsko,2,,,,TRUE,TRUE,,2,1,-4,7,1,Lažja
750,2.1.2016,11:00,TRUE,TRUE,TRUE,1952,Srbija,Alpsko,2,,,,TRUE,TRUE,,2,1,-4,7,1,Lažja
751,2.1.2016,12:30,TRUE,TRUE,TRUE,1987,Madžarska,Deskanje,1,,,,TRUE,,,2,1,-3,9,2,Lažja
752,7.12.2015,12:00,TRUE,TRUE,TRUE,1990,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-1,7,1,Lažja
753,8.1.2016,10:00,TRUE,,TRUE,1956,Slovenija,Alpsko,25,,,,TRUE,TRUE,,5,1,0,7,1,Lažja
754,9.1.2016,10:30,TRUE,TRUE,TRUE,2006,Slovenija,Alpsko,2,,,,TRUE,TRUE,,4,3,0,7,2,Lažja
755,10.1.2016,14:00,TRUE,,TRUE,1973,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,2,7,1,Lažja
756,13.1.2016,13:00,TRUE,,,1961,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-1,7,,Lažja
757,14.2.2016,09:00,TRUE,,TRUE,2012,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,2,3,-2,7,2,Lažja
758,14.1.2016,11:30,TRUE,,TRUE,2000,Slovenija,Deskanje,2,2001,Slovenija,,TRUE,TRUE,,2,3,-2,7,2,Lažja
759,15.1.2016,13:30,TRUE,,TRUE,1989,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,5,1,-2,7,1,Lažja
760,17.1.2016,12:30,TRUE,TRUE,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-8,7,2,Lažja
761,17.1.2016,14:30,TRUE,TRUE,TRUE,2010,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,-7,7,2,Lažja
762,20.1.2016,10:30,TRUE,,TRUE,2004,Slovenija,Deskanje,1,,,,TRUE,TRUE,TRUE,2,2,-6,3,,Lažja
763,20.1.2016,10:00,TRUE,,TRUE,2004,Slovenija,Deskanje,1,,,,TRUE,TRUE,TRUE,2,2,-6,3,,Lažja
764,20.1.2016,11:00,TRUE,,TRUE,1998,Slovenija,Deskanje,12,,,,TRUE,TRUE,TRUE,2,2,-6,3,,Lažja
765,20.1.2016,,TRUE,,TRUE,1976,Madžarska,Alpsko,1,,,,TRUE,TRUE,,1,1,-4,7,1,Lažja
766,20.1.2016,02:30,TRUE,,TRUE,1953,Slovenija,Alpsko,22,,,,TRUE,TRUE,TRUE,1,2,-4,3,,Lažja
767,20.1.2016,,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,-6,3,,Lažja
768,21.1.2016,09:00,TRUE,,TRUE,1997,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,7,7,1,Lažja
769,21.1.2016,11:30,TRUE,TRUE,TRUE,1976,Slovenija,Deskanje,2,,,,TRUE,TRUE,,1,2,-7,3,,Lažja
770,21.1.2016,14:00,TRUE,,TRUE,1998,Slovenija,Deskanje,25,,,,TRUE,TRUE,,1,2,6,7,1,Lažja
771,21.1.2016,13:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-6,7,1,Lažja
772,23.1.2016,11:00,TRUE,TRUE,TRUE,1996,Slovenija,Alpsko,22,1940,Slovenija,Alpsko,TRUE,TRUE,,2,1,-2,7,1,Lažja
773,23.1.2016,15:30,TRUE,TRUE,TRUE,2009,Slovenija,Alpsko,25,1957,Slovenija,Alpsko,TRUE,TRUE,TRUE,1,2,-2,7,1,Lažja
774,24.1.2016,11:00,TRUE,,TRUE,1987,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,-2,7,1,Lažja
775,25.1.2016,10:30,TRUE,TRUE,,1963,Slovenija,Alpsko,22,1984,Slovenija,Alpsko,TRUE,TRUE,,1,2,2,7,1,Lažja
776,24.1.2016,11:00,TRUE,TRUE,TRUE,1999,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-1,7,1,Lažja
777,26.1.2016,11:00,TRUE,,TRUE,1949,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,6,7,,Lažja
778,27.1.2016,10:00,TRUE,,TRUE,1957,Slovenija,Alpsko,10,,,,TRUE,TRUE,,1,2,9,2,1,Lažja
779,27.1.2016,12:00,TRUE,,TRUE,1990,Slovenija,Deskanje,25,,,,TRUE,TRUE,,1,2,9,4,1,Lažja
780,28.1.2016,12:00,TRUE,,TRUE,1954,Slovenija,Alpsko,4,,,,TRUE,TRUE,,1,2,15,4,1,Lažja
781,29.1.2016,10:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,FALSE,TRUE,1,2,5,3,0,Lažja
782,29.1.2016,11:30,TRUE,,TRUE,1963,Slovenija,Alpsko,1,,,,TRUE,TRUE,TRUE,1,2,5,4,,Lažja
783,30.1.2016,13:00,TRUE,TRUE,TRUE,1999,Slovenija,Alpsko,2,,,,TRUE,TRUE,,3,3,-1,7,2,Lažja
784,29.1.2016,19:30,TRUE,,TRUE,1996,Slovenija,Alpsko,1,,,,TRUE,TRUE,,,,,,,Lažja
785,31.1.2016,12:00,TRUE,TRUE,TRUE,1991,Slovenija,Alpsko,25,1991,Slovenija,Alpsko,TRUE,TRUE,,5,1,35,7,,Lažja
786,30.1.2016,11:00,TRUE,TRUE,TRUE,1963,Slovenija,Alpsko,15,,,,TRUE,,,2,2,35,7,,Lažja
787,29.1.2016,14:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,,,TRUE,,,1,2,3,7,1,Lažja
788,29.1.2016,12:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,,,1,1,5,7,1,Lažja
789,29.1.2016,11:00,TRUE,,TRUE,1963,Slovenija,Alpsko,2,,,,TRUE,,,1,2,4,7,1,Lažja
790,28.1.2016,10:30,TRUE,,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,6,7,,Lažja
791,28.1.2016,10:00,TRUE,,TRUE,1958,Slovenija,Alpsko,25,1970,Slovenija,,TRUE,TRUE,,1,2,6,7,1,Lažja
792,27.1.2016,10:00,TRUE,,TRUE,2004,Slovenija,Alpsko,25,1952,Slovenija,Alpsko,TRUE,TRUE,,1,2,9,7,1,Lažja
793,27.1.2016,13:00,TRUE,,TRUE,1965,Slovenija,Drugo,2,,,,TRUE,TRUE,,1,2,8,7,1,Lažja
794,27.1.2016,02:00,TRUE,,,1973,Slovenija,Alpsko,2,,,,TRUE,,,1,1,5,7,1,Lažja
795,27.1.2016,10:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,8,7,1,Lažja
796,26.1.2016,10:00,TRUE,,TRUE,2004,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,7,7,1,Lažja
797,25.1.2016,15:00,TRUE,,,2005,Slovenija,Alpsko,1,,,,TRUE,,,1,2,2,7,1,Lažja
798,24.1.2016,12:00,TRUE,TRUE,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,0,7,1,Lažja
799,24.1.2016,11:00,TRUE,TRUE,TRUE,1985,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-1,7,1,Lažja
800,23.1.2016,13:30,TRUE,TRUE,TRUE,2005,Slovenija,Alpsko,2,,,,TRUE,,,5,2,-2,7,1,Lažja
801,23.1.2016,13:00,TRUE,TRUE,TRUE,1968,Hrvaška,Alpsko,3,2002,Slovenija,Alpsko,TRUE,TRUE,,2,2,0,7,1,Lažja
802,22.1.2016,14:00,TRUE,TRUE,,2000,Slovenija,Deskanje,2,,,,TRUE,,,1,2,-4,7,1,Lažja
803,22.1.2016,03:00,TRUE,,TRUE,1991,Slovenija,Alpsko,2,,,,TRUE,,,,,,,,Lažja
804,21.1.2016,11:30,TRUE,TRUE,TRUE,1953,Slovenija,Alpsko,25,,,,TRUE,,,1,2,-3,7,1,Lažja
805,21.1.2016,10:00,TRUE,TRUE,TRUE,1952,Slovenija,Alpsko,7,1998,RUSIJA,Deskanje,TRUE,TRUE,TRUE,1,1,-5,7,1,Lažja
806,20.1.2016,13:00,TRUE,,TRUE,2000,Slovenija,Alpsko,2,,,,TRUE,,,1,2,-5,7,1,Lažja
807,19.1.2016,11:00,TRUE,,TRUE,1956,Slovenija,Alpsko,1,,,,,,,2,2,-9,7,1,Lažja
808,18.1.2016,09:30,TRUE,,TRUE,1948,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,-9,7,1,Lažja
809,19.1.2016,11:30,TRUE,,TRUE,2010,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,-8,7,1,Lažja
810,18.1.2016,13:30,TRUE,,,1982,Hrvaška,Alpsko,2,,,,,,,1,2,-8,7,1,Lažja
811,17.1.2016,14:00,TRUE,TRUE,TRUE,1976,Slovenija,Alpsko,2,1972,MADŽARSKA,Alpsko,TRUE,TRUE,,1,1,-8,7,2,Lažja
812,15.1.2016,15:30,TRUE,,TRUE,1985,Slovenija,Alpsko,2,,,,TRUE,TRUE,,3,2,-5,7,1,Lažja
813,15.1.2016,14:30,TRUE,,TRUE,1967,Slovenija,Alpsko,1,,,,TRUE,,,2,1,-5,1,1,Lažja
814,14.1.2016,14:00,TRUE,,TRUE,1975,Hrvaška,Deskanje,1,,,,TRUE,,,2,2,-3,7,1,Lažja
815,13.1.2016,14:30,TRUE,,,1993,Slovenija,Alpsko,1,,,,TRUE,,,1,2,1,7,1,Lažja
816,13.1.2016,12:00,TRUE,,TRUE,1979,Slovenija,Alpsko,25,1954,Slovenija,Alpsko,TRUE,TRUE,,1,2,1,7,1,Lažja
817,13.1.2016,12:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,1,7,1,Lažja
818,13.1.2016,11:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,1,7,1,Lažja
819,12.1.2016,01:30,TRUE,,,2008,Slovenija,Alpsko,2,,,,TRUE,TRUE,,3,6,2,7,1,Lažja
820,11.1.2016,11:30,TRUE,,TRUE,2000,Slovenija,Deskanje,2,,,,TRUE,,,5,3,2,7,3,Lažja
821,10.1.2016,11:00,TRUE,TRUE,TRUE,2005,Hrvaška,Alpsko,2,,,,TRUE,,,1,2,3,7,1,Lažja
822,10.1.2016,10:00,TRUE,TRUE,TRUE,1981,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,2,1,3,7,1,Lažja
823,9.1.2016,14:00,TRUE,TRUE,,2010,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,3,3,7,2,Lažja
824,8.1.2016,00:30,TRUE,TRUE,,1998,Slovenija,Deskanje,2,,,,TRUE,TRUE,,5,2,0,7,1,Lažja
825,7.1.2016,12:30,TRUE,TRUE,,2008,Hrvaška,Alpsko,25,,,,TRUE,TRUE,,1,2,0,7,1,Lažja
826,5.1.2016,10:30,TRUE,,TRUE,1983,Hrvaška,Deskanje,2,,,,TRUE,,,1,2,-1,7,1,Lažja
827,4.1.2016,15:00,TRUE,,TRUE,1970,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,5,1,-1,7,1,Lažja
828,4.1.2016,12:30,TRUE,,TRUE,1990,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,1,-2,7,1,Lažja
829,3.1.2016,13:00,TRUE,,TRUE,1963,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,5,3,-5,7,2,Lažja
830,2.1.2016,14:30,TRUE,,TRUE,1987,Slovenija,Deskanje,2,,,,TRUE,TRUE,,5,1,-2,7,2,Lažja
831,28.12.2015,12:00,TRUE,,TRUE,1976,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,2,4,7,1,Lažja
832,28.12.2015,11:30,TRUE,,TRUE,1974,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,4,7,1,Lažja
833,27.12.2015,12:00,TRUE,,TRUE,2002,Slovenija,Deskanje,1,,,,TRUE,,,1,2,12,7,1,Lažja
834,27.12.2015,12:00,TRUE,,TRUE,2011,Slovenija,Alpsko,1,,,,TRUE,,,1,2,12,7,1,Lažja
835,27.12.2015,09:30,TRUE,,TRUE,1993,Slovenija,Deskanje,1,,,,TRUE,,,1,2,10,7,1,Lažja
836,26.12.2015,14:30,TRUE,,TRUE,1993,Slovenija,Deskanje,2,,,,TRUE,,,1,2,2,7,1,Lažja
837,26.12.2015,11:00,TRUE,,TRUE,1980,Slovenija,Alpsko,,,,,TRUE,,,1,2,6,7,1,Lažja
838,26.12.2015,10:00,TRUE,,TRUE,1974,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
839,26.12.2015,09:30,TRUE,,TRUE,1992,Slovenija,Deskanje,8,2008,Slovenija,Alpsko,TRUE,TRUE,,1,2,4,7,1,Lažja
840,23.12.2015,11:30,TRUE,,TRUE,2001,Slovenija,Alpsko,22,2000,Slovenija,,TRUE,TRUE,,1,2,9,7,1,Lažja
841,22.12.2015,12:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
842,21.12.2015,14:00,TRUE,,TRUE,2000,Madžarska,Alpsko,2,,,,TRUE,,,1,2,2,7,1,Lažja
843,20.12.2015,11:00,TRUE,,TRUE,1971,Slovenija,Alpsko,2,,,,TRUE,,,1,1,3,7,1,Lažja
844,19.12.2015,11:30,TRUE,,TRUE,1954,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,3,7,1,Lažja
845,19.12.2015,09:30,TRUE,,TRUE,1990,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,1,2,7,1,Lažja
846,18.12.2015,14:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,2,7,1,Lažja
847,18.12.2015,11:30,TRUE,,TRUE,2004,Slovenija,Alpsko,2,2004,Slovenija,Alpsko,TRUE,,,1,1,3,7,1,Lažja
848,18.12.2015,10:30,TRUE,,TRUE,1947,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,3,7,1,Lažja
849,15.12.2015,11:00,TRUE,,TRUE,2004,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,2,7,1,Lažja
850,13.12.2015,12:00,TRUE,,TRUE,1989,Slovenija,Deskanje,1,,,,,,,1,2,25,7,1,Lažja
851,12.12.2015,13:30,TRUE,,TRUE,2003,Slovenija,Deskanje,,,,,TRUE,TRUE,,2,2,3,7,3,Lažja
852,12.12.2015,10:30,TRUE,,TRUE,1989,Španija,Alpsko,1,,,,TRUE,TRUE,,2,2,3,7,1,Lažja
853,12.11.2015,10:00,TRUE,,TRUE,1951,Hrvaška,Alpsko,1,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
854,11.12.2015,15:30,TRUE,,,1977,Madžarska,Alpsko,1,,,,TRUE,TRUE,,2,2,2,7,1,Lažja
855,10.12.2015,09:30,TRUE,,,1954,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,2,-2,7,1,Lažja
856,6.12.2015,10:00,TRUE,,TRUE,1968,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,3,7,1,Lažja
857,3.12.2015,11:30,TRUE,,TRUE,1965,Slovenija,Alpsko,25,,,,TRUE,TRUE,,1,2,3,7,1,Lažja
858,3.12.2015,11:00,TRUE,,TRUE,1963,Slovenija,Alpsko,2,1953,Slovenija,Alpsko,TRUE,TRUE,,1,1,3,7,1,Lažja
859,29.11.2015,13:00,TRUE,,TRUE,2003,Slovenija,Deskanje,25,,,,TRUE,TRUE,,2,2,-2,7,1,Lažja
860,28.11.2015,16:30,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,,,,1,1,1,3,1,Lažja
861,30.11.2015,09:30,TRUE,TRUE,FALSE,1973,Slovenija,Alpsko,25,,,,TRUE,TRUE,,1,2,1,7,1,Lažja
862,29.11.2015,11:00,TRUE,TRUE,TRUE,1961,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,,7,2,Lažja
863,28.11.2015,10:30,TRUE,,TRUE,1994,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,-1,7,1,Lažja
864,28.11.2015,11:30,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-2,2,1,Lažja
865,28.11.2015,09:30,TRUE,,TRUE,1980,Slovenija,Deskanje,25,1966,Slovenija,Alpsko,TRUE,,,1,2,-4,2,1,Lažja
866,29.11.2015,10:00,TRUE,,TRUE,2007,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-1,9,1,Lažja
867,1.4.2015,10:30,TRUE,,TRUE,1989,Slovenija,Deskanje,,,,,,,,1,2,25,7,2,Lažja
868,12.3.2015,09:30,TRUE,,TRUE,1965,Slovenija,Alpsko,1,,,,TRUE,TRUE,TRUE,2,1,-3,7,2,Lažja
869,5.1.2015,10:30,TRUE,,TRUE,1940,Slovenija,Alpsko,8,2002,SRBIJA,Alpsko,TRUE,TRUE,,2,1,-15,7,1,Lažja
870,25.2.2015,11:00,TRUE,,TRUE,2004,Slovenija,Alpsko,1,,,,,,,2,1,3,7,1,Lažja
871,27.2.2015,15:00,TRUE,TRUE,TRUE,1957,Slovenija,Alpsko,2,,,,TRUE,TRUE,,3,1,6,7,1,Lažja
872,23.2.2015,10:30,TRUE,TRUE,TRUE,2000,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,1,0,11,1,Lažja
873,19.3.2015,11:30,TRUE,,TRUE,1979,Slovenija,Alpsko,1,,,,TRUE,TRUE,TRUE,1,2,25,3,1,Lažja
874,28.2.2015,13:00,TRUE,TRUE,TRUE,1995,Slovenija,Alpsko,15,,,,,TRUE,,2,1,,7,1,Lažja
875,13.2.2015,09:30,TRUE,,TRUE,1950,Slovenija,Alpsko,8,,,,TRUE,TRUE,,1,1,0,7,1,Hujša
876,17.2.2015,09:30,TRUE,TRUE,TRUE,1953,Slovenija,Alpsko,,2005,Slovenija,Alpsko,TRUE,TRUE,,1,1,-4,7,1,Hujša
877,11.2.2015,10:00,TRUE,,TRUE,1956,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,4,3,1,Hujša
878,13.3.2015,11:30,TRUE,TRUE,TRUE,1948,Slovenija,Alpsko,1,,,,TRUE,TRUE,FALSE,1,1,2,9,1,Hujša
879,26.2.2015,14:00,TRUE,,TRUE,1977,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,1,5,12,,Hujša
880,25.2.2015,10:00,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,2,2,1,Hujša
881,19.2.2015,12:30,TRUE,TRUE,TRUE,2002,Srbija,Alpsko,22,1970,Slovenija,Alpsko,TRUE,TRUE,,1,1,2,11,1,Hujša
882,7.2.2015,12:30,TRUE,,TRUE,1961,Rusija,Alpsko,2,,,,TRUE,TRUE,,1,1,3,7,1,Hujša
883,3.2.2015,10:30,TRUE,,TRUE,1938,Hrvaška,Alpsko,8,1964,BIH,Alpsko,TRUE,TRUE,,1,2,-5,7,1,Hujša
884,25.1.2015,12:00,TRUE,,TRUE,1980,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,5,12,1,Hujša
885,25.1.2015,15:00,TRUE,,TRUE,1978,Srbija,Alpsko,1,,,,TRUE,,,4,1,2,7,,Hujša
886,6.2.2015,11:00,TRUE,,TRUE,2002,Slovenija,Alpsko,8,2002,Slovenija,Alpsko,TRUE,TRUE,,4,1,-1,11,1,Hujša
887,4.1.2015,12:00,TRUE,,TRUE,1995,Zda,Deskanje,1,,,,TRUE,,,1,2,25,8,2,Hujša
888,23.2.2015,10:30,TRUE,,TRUE,1964,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,1,2,7,1,Hujša
889,26.2.2015,14:30,TRUE,TRUE,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,,3,1,-1,11,1,Hujša
890,28.2.2015,14:00,TRUE,,TRUE,1970,Slovenija,Alpsko,2,1981,Hrvaška,Deskanje,TRUE,TRUE,,2,2,2,7,1,Hujša
891,20.2.2015,10:00,TRUE,,TRUE,1954,Slovenija,Alpsko,,,,,TRUE,TRUE,,1,2,4,7,1,Hujša
892,29.1.2015,11:30,TRUE,,TRUE,,Hrvaška,Alpsko,,,,,TRUE,TRUE,,1,2,1,7,1,Hujša
893,5.3.2015,14:30,TRUE,TRUE,TRUE,1970,Srbija,Alpsko,25,,SRBIJA,Alpsko,TRUE,TRUE,,4,1,4,9,2,Hujša
894,25.2.2015,14:00,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,,,5,2,-1,2,2,Hujša
895,23.3.2015,10:30,TRUE,,TRUE,1957,Slovenija,Alpsko,10,1950,Slovenija,Alpsko,TRUE,TRUE,,3,1,0,11,1,Hujša
896,12.3.2015,14:30,TRUE,,TRUE,1943,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,1,11,1,Hujša
897,24.2.2015,14:00,TRUE,,,2008,Slovenija,Alpsko,1,,,,TRUE,,,4,3,4,12,1,Hujša
898,27.2.2015,14:00,TRUE,,TRUE,1995,Slovenija,Alpsko,8,1965,Slovenija,Alpsko,TRUE,TRUE,,1,2,1,11,1,Hujša
899,22.2.2015,11:00,TRUE,,TRUE,1985,Italija,Deskanje,1,,,,TRUE,TRUE,,5,3,0,11,1,Hujša
900,14.3.2015,,TRUE,,TRUE,2009,Slovenija,Alpsko,1,,,,,,,2,1,5,7,1,Hujša
901,15.3.2015,11:00,TRUE,,TRUE,1979,Slovenija,Alpsko,1,,,,TRUE,TRUE,,4,1,5,12,1,Hujša
902,26.2.2015,11:30,TRUE,TRUE,TRUE,2005,Slovenija,Deskanje,1,,,,,,,3,1,-1,7,1,Hujša
903,30.3.2015,10:30,TRUE,,TRUE,1991,Slovenija,Deskanje,1,,,,TRUE,TRUE,,1,2,29,7,,Hujša
904,6.3.2015,11:30,TRUE,,TRUE,1968,Slovenija,Alpsko,22,,,,TRUE,,,4,2,-5,10,3,Hujša
905,26.2.2015,09:30,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-2,7,1,Hujša
906,6.1.2015,11:30,TRUE,,TRUE,2002,Slovenija,Alpsko,10,,,,TRUE,TRUE,,5,2,-2,7,1,Hujša
907,25.2.2015,13:30,TRUE,,TRUE,1994,Slovenija,Alpsko,1,,,,TRUE,TRUE,,2,1,-5,11,1,Hujša
908,20.2.2015,14:00,TRUE,,TRUE,2000,Nizozemska,Alpsko,1,,,,,,,1,2,,8,2,Lažja
909,21.2.2015,11:00,TRUE,,TRUE,1996,Slovenija,Alpsko,,,,,,,,5,4,-25,9,2,Lažja
910,22.2.2015,13:00,TRUE,,TRUE,1994,Združeno Kraljestvo,Alpsko,1,,,,,,,5,3,0,11,1,Lažja
911,23.2.2015,13:00,TRUE,,TRUE,1990,Združeno Kraljestvo,Alpsko,10,,,,TRUE,TRUE,,5,6,25,6,1,Lažja
912,24.2.2015,10:30,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,,,,5,2,0,11,1,Lažja
913,24.2.2015,14:00,TRUE,,TRUE,2003,Slovenija,Alpsko,1,,,,,,,5,3,5,11,1,Lažja
914,25.2.2015,10:30,TRUE,,TRUE,1997,Nizozemska,Deskanje,1,,,,TRUE,TRUE,,5,2,-5,8,2,Lažja
915,26.2.2015,10:30,TRUE,,TRUE,2001,Slovenija,Alpsko,1,,,,,,,2,2,-2,8,1,Lažja
916,26.2.2015,11:00,TRUE,,TRUE,2005,Slovenija,Alpsko,1,,,,TRUE,TRUE,,1,2,-2,8,1,Lažja
917,26.2.2015,12:00,TRUE,,TRUE,1977,Slovenija,Alpsko,,,,,,,,1,1,2,11,1,Lažja
918,26.2.2015,12:00,TRUE,,TRUE,1998,Slovenija,Alpsko,1,,,,,,,1,2,2,9,1,Lažja
919,1.3.2015,11:00,TRUE,,TRUE,1985,Avstrija,Alpsko,1,,,,,,,5,2,1,2,2,Lažja
920,26.2.2015,12:30,TRUE,,TRUE,1969,Slovenija,Alpsko,1,,,,,,,1,2,4,11,1,Lažja
921,26.2.2015,15:30,TRUE,,TRUE,1970,Slovenija,Alpsko,22,,,,TRUE,TRUE,,3,2,2,11,1,Lažja
922,26.2.2015,16:00,TRUE,,TRUE,1993,Nizozemska,Deskanje,,,,,TRUE,TRUE,,1,1,-2,11,1,Lažja
923,27.2.2015,09:30,TRUE,,TRUE,1975,Slovenija,Alpsko,2,,,,TRUE,TRUE,,5,3,0,8,1,Lažja
924,27.2.2015,11:30,TRUE,,TRUE,1995,Slovenija,Deskanje,1,,,,,,,5,3,0,11,1,Lažja
925,27.2.2015,12:00,TRUE,,TRUE,2002,Slovenija,Alpsko,1,,,,TRUE,TRUE,,5,1,0,8,1,Lažja
926,27.2.2015,15:30,TRUE,,TRUE,1962,Hrvaška,Alpsko,1,,,,,,,1,1,-2,11,1,Lažja
927,27.2.2015,16:00,TRUE,,TRUE,2008,Slovenija,Alpsko,1,,,,,,,1,1,-2,11,1,Lažja
928,28.2.2015,11:00,TRUE,,TRUE,2001,Slovenija,Alpsko,,,,,,,,1,2,3,11,1,Lažja
929,28.2.2015,11:00,TRUE,,TRUE,2007,Slovenija,Alpsko,2,,,,TRUE,TRUE,,1,2,11,2,1,Lažja
930,28.2.2015,11:00,TRUE,,TRUE,1969,Hrvaška,Alpsko,2,,,,TRUE,TRUE,,1,1,3,11,1,Lažja
